date,title,sentence,sentiment
2017-07-13,기자간담회자료(1707),"수출이 세계경제의 회복 등에 힘입어 개선세를 지속하고, 내수도 경제주체들의 심리 개선 등으로 완만하게 회복될 것으로 보인다",hawkish
2017-07-13,기자간담회자료(1707),소비자물가는 농축수산물 가격의 상승 등으로 물가안정목표인 2% 수준의 오름세를 지속하였다,hawkish
2017-07-13,기자간담회자료(1707),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중반을 지속하였으며 일반인 기대인플레이션율은 2%대 중반을 유지하였다,neutral
2017-07-13,기자간담회자료(1707),"소비자물가 상승률은 당분간 2% 수준에서 등락하겠으며, 연간 전체로는 4월 전망수준(1.9%)을 보일 것으로 전망된다",neutral
2017-07-13,기자간담회자료(1707),근원인플레이션율은 1%대 중후반을 나타낼 것으로 보인다,neutral
2017-07-13,기자간담회자료(1707),"금융시장에서는 원/달러 환율이 주요국 통화정책에 대한 기대 변화, 지정학적 리스크 증대 등으로 상당폭 오르고, 장기시장금리가 주요국 국채금리와 동조하여 상승하는 등 가격변수의 변동성이 다소 확대되었다",hawkish
2017-07-13,기자간담회자료(1707),주가는 국내경제의 견실한 성장세와 주요 기업의 실적 개선 기대 등의 영향으로 상승세를 지속하였다,hawkish
2017-07-13,기자간담회자료(1707),가계대출은 전년대비 증가규모가 다소 축소되었으나 예년보다 높은 증가세를 지속하였다,hawkish
2017-07-13,기자간담회자료(1707),주택가격은 수도권을 중심으로 오름세가 확대되었다,hawkish
2017-07-13,기자간담회자료(1707),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-07-13,기자간담회자료(1707),국내경제는 견실한 성장세를 나타낼 것으로 예상되나 수요 측면에서의 물가상승압력이 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-07-13,기자간담회자료(1707),"이 과정에서 주요국 중앙은행의 통화정책 변화, 주요국과의 교역여건, 정부의 경제정책 방향, 가계부채 증가세, 지정학적 리스크 등을 면밀히 점검해 나갈 것이다",neutral
2017-08-31,기자간담회자료(1708),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-08-31,기자간담회자료(1708),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-08-31,기자간담회자료(1708),국제금융시장은 주요국 통화정책에 대한 기대 변화 및 지정학적 리스크 등으로 변동성이 다소 확대되었다,neutral
2017-08-31,기자간담회자료(1708),"앞으로 세계경제의 회복세는 주요국 통화정책 정상화 속도, 미국 정부 정책방향, 보호무역주의 확산 움직임, 지정학적 리스크 등에 영향받을 것으로 보인다",neutral
2017-08-31,기자간담회자료(1708),국내경제는 투자가 주춤하였으나 수출이 높은 증가세를 지속하고 소비도 완만하게 회복되면서 견실한 성장세를 이어간 것으로 판단된다,hawkish
2017-08-31,기자간담회자료(1708),고용 상황은 제조업을 중심으로 취업자수 증가폭이 확대되면서 고용률이 상승하는 등 완만한 개선세를 나타내었다,hawkish
2017-08-31,기자간담회자료(1708),앞으로 국내경제의 성장 흐름은 지난 7월 전망 경로와 대체로 부합할 것으로 예상된다,neutral
2017-08-31,기자간담회자료(1708),"소비는 고용개선 및 추경집행 등으로 완만한 회복세를 이어가겠으며, 설비투자는 IT부문 투자 확대 등으로 전망 수준을 상회할 것으로 보인다",hawkish
2017-08-31,기자간담회자료(1708),"반면, 수출은 외국인 관광객 감소 등에 따른 서비스수출 둔화로, 건설투자는 부동산시장 안정 등으로 전망 수준을 하회할 것으로 예상된다",dovish
2017-08-31,기자간담회자료(1708),"소비자물가는 농축수산물 가격의 상승, 지난해 전기료 인하에 따른 기저효과 등으로 2%대 초반으로 오름세가 확대되었다",hawkish
2017-08-31,기자간담회자료(1708),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중반을 지속하였으며 일반인 기대인플레이션율은 2%대 중반을 유지하였다,neutral
2017-08-31,기자간담회자료(1708),"소비자물가 상승률은 당분간 2% 수준에서 등락하겠으며, 연간 전체로는 7월 전망 수준(1.9%)을 보일 것으로 전망된다",neutral
2017-08-31,기자간담회자료(1708),근원인플레이션율은 1%대 중후반을 나타낼 것으로 보인다,neutral
2017-08-31,기자간담회자료(1708),"금융시장에서는 지정학적 리스크 증대 등으로 주가, 환율 및 장기시장금리가 상당폭 등락하는 등 가격변수의 변동성이 확대되었다",neutral
2017-08-31,기자간담회자료(1708),가계대출은 전년대비 증가규모가 다소 축소되었으나 예년보다 높은 증가세를 지속하였다,hawkish
2017-08-31,기자간담회자료(1708),주택가격은 정부의 주택시장 안정화 방안 발표 이후 오름세가 둔화되었다,dovish
2017-08-31,기자간담회자료(1708),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-08-31,기자간담회자료(1708),국내경제는 견실한 성장세를 나타낼 것으로 예상되나 수요 측면에서의 물가상승압력이 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-08-31,기자간담회자료(1708),"이 과정에서 주요국 중앙은행의 통화정책 변화, 주요국과의 교역여건, 가계부채 증가세, 지정학적 리스크 등을 면밀히 점검해 나갈 것이다",neutral
2017-10-19,기자간담회자료(1710),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-10-19,기자간담회자료(1710),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-10-19,기자간담회자료(1710),국제금융시장은 주요국 통화정책의 정상화 기대 등으로 국채금리가 상승하였으나 주가의 오름세가 이어지는 등 대체로 안정된 모습을 보였다,hawkish
2017-10-19,기자간담회자료(1710),"앞으로 세계경제의 회복세는 주요국 통화정책 정상화 속도, 미국 정부 정책방향, 보호무역주의 확산 움직임 등에 영향받을 것으로 보인다",neutral
2017-10-19,기자간담회자료(1710),국내경제는 수출과 설비투자가 높은 증가세를 지속하고 소비도 완만하게 확대되면서 견실한 성장세를 이어간 것으로 판단된다,hawkish
2017-10-19,기자간담회자료(1710),고용 상황은 일시적 요인으로 취업자수 증가폭이 다소 둔화되었으나 완만한 개선세를 지속하고 있는 것으로 보인다,neutral
2017-10-19,기자간담회자료(1710),앞으로 국내경제는 견실한 성장세를 이어갈 것으로 전망된다,hawkish
2017-10-19,기자간담회자료(1710),GDP 성장률은 금년에는 7월 전망치(2.8%)를 상회하고 내년에도 잠재성장률 수준을 나타낼 것으로 예상된다,hawkish
2017-10-19,기자간담회자료(1710),"수출이 세계경제의 회복세 지속 등에 힘입어 양호한 흐름을 이어가고, 내수도 재정지출 확대 등으로 완만하게 회복될 것으로 보인다",hawkish
2017-10-19,기자간담회자료(1710),소비자물가는 농축수산물 가격의 상승 등으로 2%대의 오름세를 이어갔다,hawkish
2017-10-19,기자간담회자료(1710),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중반을 지속하였으며 일반인 기대인플레이션율은 2%대 중반을 유지하였다,neutral
2017-10-19,기자간담회자료(1710),소비자물가 상승률은 지난해 전기료 인하에 따른 기저효과의 소멸 등으로 당분간 1%대 후반 수준을 보이다가 점차 목표수준에 근접할 것으로 전망된다,hawkish
2017-10-19,기자간담회자료(1710),근원인플레이션율은 당분간 1%대 중반을 이어가다가 내년 이후 완만하게 상승할 것으로 보인다,neutral
2017-10-19,기자간담회자료(1710),금융시장에서는 가격변수의 변동성이 증대되었다,neutral
2017-10-19,기자간담회자료(1710),"국내외 통화정책에 대한 기대 변화, 지정학적 리스크 등으로 장기시장금리가 상승하고 원/달러 환율이 등락하였다",neutral
2017-10-19,기자간담회자료(1710),주가는 기업실적 개선 기대 등으로 상승하였다,hawkish
2017-10-19,기자간담회자료(1710),가계대출은 증가규모가 축소되었으나 예년보다 여전히 높은 증가세를 지속하였다,hawkish
2017-10-19,기자간담회자료(1710),주택가격은 수도권 일부 지역에서 소폭 반등하는 움직임이 나타났으나 전반적으로는 정부의 주택시장 안정화 방안 발표 이후 상승세가 둔화되었다,neutral
2017-10-19,기자간담회자료(1710),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-10-19,기자간담회자료(1710),국내경제가 견실한 성장세를 지속하는 가운데 당분간 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나가되 향후 성장과 물가의 흐름을 면밀히 점검해 나갈 것이다,neutral
2017-10-19,기자간담회자료(1710),"이 과정에서 주요국 중앙은행의 통화정책 변화, 주요국과의 교역여건, 가계부채 증가세, 지정학적 리스크 등도 주의깊게 살펴볼 것이다",neutral
2017-11-30,기자간담회자료(1711),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 1.25%에서 1.50%로 상향 조정하여 통화정책을 운용하기로 하였다,hawkish
2017-11-30,기자간담회자료(1711),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-11-30,기자간담회자료(1711),국제금융시장은 주가가 완만한 오름세를 나타내는 등 안정된 모습을 보였다,neutral
2017-11-30,기자간담회자료(1711),"앞으로 세계경제의 회복세는 주요국 통화정책 정상화 속도, 미국 정부 정책방향, 보호무역주의 확산 움직임 등에 영향받을 것으로 보인다",neutral
2017-11-30,기자간담회자료(1711),국내경제는 수출이 높은 증가세를 지속하는 가운데 소비가 완만하게 개선되고 투자도 양호한 흐름을 보이면서 견실한 성장세를 이어간 것으로 판단된다,hawkish
2017-11-30,기자간담회자료(1711),고용 상황은 서비스업을 중심으로 취업자수 증가폭이 둔화되는 등 개선세가 다소 주춤하고 있는 것으로 보인다,dovish
2017-11-30,기자간담회자료(1711),"앞으로 국내경제의 성장흐름은 소비, 설비투자 등 내수가 완만한 개선세를 이어가고 수출도 글로벌 경기회복세 확대, 대중 교역여건 개선 등으로 호조를 지속하면서 지난 10월 전망경로를 소폭 상회할 것으로 예상된다",hawkish
